hhh
2025-12-28T22:06:04.845252 | IP=192.168.1.11 | Country=Unknown | Private=True | Method=GET | Path=/ | Attack=Internal Network Scan | Severity=medium | Reason=Access from private IP: 192.168.1.11 | Query=q=XSS_TEST_%3C%3E%22%27%28%29 | Body={}... | UA=curl/8.5.0 | Hash=326d25ee358c6d608ca8ff5bd5ef199a
2025-12-29T21:55:54.760232 | IP=192.168.1.11 | Country=Unknown | Private=True | Method=GET | Path=/ | Attack=Internal Network Scan | Severity=medium | Reason=Access from private IP: 192.168.1.11 | Query= | Body={}... | UA=<script>alert(1)</script> | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
2025-12-29T21:55:54.861634 | IP=192.168.1.11 | Country=Unknown | Private=True | Method=GET | Path=/ | Attack=Internal Network Scan | Severity=medium | Reason=Access from private IP: 192.168.1.11 | Query= | Body={}... | UA=curl/8.5.0 | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
2025-12-29T21:55:54.958012 | IP=192.168.1.11 | Country=Unknown | Private=True | Method=GET | Path=/item | Attack=Command Injection | Severity=high | Reason=Command injection pattern detected | Query=id=SQLI_TEST_%27%22%3B-- | Body={}... | UA=curl/8.5.0 | Hash=bb089a6db6601e54719b275d10b749e3
2025-12-29T21:55:55.052519 | IP=192.168.1.11 | Country=Unknown | Private=True | Method=GET | Path=/login | Attack=Internal Network Scan | Severity=medium | Reason=Access from private IP: 192.168.1.11 | Query=user=admin&pass=SQLI_TEST_%27-- | Body={}... | UA=curl/8.5.0 | Hash=d29b8e351fe4c25ce8ad5a30cf157d3a
2025-12-29T21:55:55.153474 | IP=192.168.1.11 | Country=Unknown | Private=True | Method=POST | Path=/api | Attack=Internal Network Scan | Severity=medium | Reason=Access from private IP: 192.168.1.11 | Query= | Body={"json_data": {"id": "SQLI_TEST_%27%22%3B--"}}... | UA=curl/8.5.0 | Hash=6d1a26652c6797642cba9adb1dc8eac5
2025-12-29T21:55:55.248277 | IP=192.168.1.11 | Country=Unknown | Private=True | Method=GET | Path=/product | Attack=Command Injection | Severity=high | Reason=Command injection pattern detected | Query=id=1' | Body={}... | UA=curl/8.5.0 | Hash=6040baa212fd19b534e322a8f6750e15
2025-12-29T21:55:55.351486 | IP=192.168.1.11 | Country=Unknown | Private=True | Method=GET | Path=/login | Attack=Internal Network Scan | Severity=medium | Reason=Access from private IP: 192.168.1.11 | Query=user=admin'-- | Body={}... | UA=curl/8.5.0 | Hash=2815ffc10541385af713445807ebc0ab
2025-12-29T21:55:55.474715 | IP=192.168.1.11 | Country=Unknown | Private=True | Method=POST | Path=/login | Attack=None | Severity=info | Reason=Normal login attempt | Query= | Body={"username": "admin'--", "password": "anything"}... | UA=curl/8.5.0 | Hash=f70c35ec34e9756954e80a1409ca8116
2025-12-29T21:55:55.578391 | IP=192.168.1.11 | Country=Unknown | Private=True | Method=GET | Path=/ | Attack=Internal Network Scan | Severity=medium | Reason=Access from private IP: 192.168.1.11 | Query= | Body={}... | UA=curl/8.5.0 | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
2025-12-29T21:55:55.695819 | IP=192.168.1.11 | Country=Unknown | Private=True | Method=GET | Path=/admin | Attack=Reconnaissance | Severity=high | Reason=Sensitive admin endpoint accessed: /admin | Query= | Body={}... | UA=curl/8.5.0 | Hash=c7bdb7e911df3840bd07fe6066c60fc7
2025-12-29T21:55:55.798369 | IP=192.168.1.11 | Country=Unknown | Private=True | Method=GET | Path=/login | Attack=Internal Network Scan | Severity=medium | Reason=Access from private IP: 192.168.1.11 | Query= | Body={}... | UA=curl/8.5.0 | Hash=22126050e83c170d6e2af0055943f4c6
2025-12-29T21:55:55.895904 | IP=192.168.1.11 | Country=Unknown | Private=True | Method=GET | Path=/wp-admin | Attack=Internal Network Scan | Severity=medium | Reason=Access from private IP: 192.168.1.11 | Query= | Body={}... | UA=curl/8.5.0 | Hash=0f95b26f006398bd319af99866d8b74c
2025-12-29T21:55:55.992352 | IP=192.168.1.11 | Country=Unknown | Private=True | Method=GET | Path=/phpmyadmin | Attack=Reconnaissance | Severity=high | Reason=Sensitive admin endpoint accessed: /phpmyadmin | Query= | Body={}... | UA=curl/8.5.0 | Hash=716f0e6ecb2a31e4ba3fd1eed548d755
2025-12-29T21:55:56.090174 | IP=192.168.1.11 | Country=Unknown | Private=True | Method=GET | Path=/config | Attack=Reconnaissance | Severity=critical | Reason=Sensitive system file accessed: /config | Query= | Body={}... | UA=curl/8.5.0 | Hash=dd1ab23f51047111b1d878c5a9b294bf
2025-12-29T21:55:56.184421 | IP=192.168.1.11 | Country=Unknown | Private=True | Method=GET | Path=/backup | Attack=Reconnaissance | Severity=critical | Reason=Sensitive system file accessed: /backup | Query= | Body={}... | UA=curl/8.5.0 | Hash=c0f6f7e51be774ebc0bebf90b65d974c
2025-12-29T21:55:56.284461 | IP=192.168.1.11 | Country=Unknown | Private=True | Method=GET | Path=/ | Attack=Scanning/Reconnaissance | Severity=medium | Reason=Known scanner tool detected by User-Agent | Query= | Body={}... | UA=sqlmap/1.0 | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
2025-12-29T21:55:56.382027 | IP=192.168.1.11 | Country=Unknown | Private=True | Method=GET | Path=/ | Attack=Scanning/Reconnaissance | Severity=medium | Reason=Known scanner tool detected by User-Agent | Query= | Body={}... | UA=nmap | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
2025-12-29T21:55:56.476209 | IP=192.168.1.11 | Country=Unknown | Private=True | Method=GET | Path=/ | Attack=Scanning/Reconnaissance | Severity=medium | Reason=Known scanner tool detected by User-Agent | Query= | Body={}... | UA=nikto | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
2025-12-29T21:55:56.569914 | IP=192.168.1.11 | Country=Unknown | Private=True | Method=POST | Path=/comment | Attack=Internal Network Scan | Severity=medium | Reason=Access from private IP: 192.168.1.11 | Query= | Body={"msg": "XSS_TEST_<>\"'"}... | UA=curl/8.5.0 | Hash=3d3780adcba140823e9fea5b19ebf156
2025-12-30T11:30:08.762855 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=Suspicious Request | Severity=low | Reason=Suspicious pattern in request: = | Query=q=XSS_TEST_%3C%3E%22%27%28%29 | Body={}... | UA=curl/8.5.0 | Hash=326d25ee358c6d608ca8ff5bd5ef199a
2025-12-30T11:30:08.792501 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/search | Attack=Suspicious Request | Severity=low | Reason=Suspicious pattern in request: = | Query=q=XSS_TEST_%3Ctag%3E | Body={}... | UA=curl/8.5.0 | Hash=00d364d93fb927a1b43723f51d3cea12
2025-12-30T11:30:08.812844 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=Suspicious Request | Severity=low | Reason=Suspicious pattern in request: = | Query=input=XSS_TEST_%22%27%3C%3E | Body={}... | UA=XSS-TEST-AGENT | Hash=7e16c358325de10e2e0ddd1215343b78
2025-12-30T11:30:08.831839 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=XSS | Severity=critical | Reason=Multiple XSS patterns detected (2) | Query=q=<script>alert('test')</script> | Body={}... | UA=curl/8.5.0 | Hash=8510b388bc0ce27d41620e414b145ffc
2025-12-30T11:30:08.848300 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/search | Attack=XSS | Severity=critical | Reason=Multiple XSS patterns detected (2) | Query=q=%3Cscript%3Ealert%281%29%3C%2Fscript%3E | Body={}... | UA=curl/8.5.0 | Hash=223f2cec5a8eb624eaac868f538a3509
2025-12-30T11:30:08.861834 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=POST | Path=/comment | Attack=XSS | Severity=critical | Reason=Multiple XSS patterns detected (2) | Query= | Body={"comment": "<img src=x onerror=alert(1)>"}... | UA=curl/8.5.0 | Hash=3e46bfc558cced4f8b540bc2a4411b98
2025-12-30T11:30:08.877543 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=XSS | Severity=critical | Reason=Multiple XSS patterns detected (2) | Query=name=<svg/onload=alert('XSS')> | Body={}... | UA=curl/8.5.0 | Hash=746ac7bbb81706672fe349c744e77571
2025-12-30T11:30:08.890574 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=None | Severity=info | Reason=Benign request | Query= | Body={}... | UA=<script>alert(1)</script> | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
2025-12-30T11:30:08.907738 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=None | Severity=info | Reason=Benign request | Query= | Body={}... | UA=curl/8.5.0 | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
2025-12-30T11:30:08.921474 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/item | Attack=Command Injection | Severity=high | Reason=Command injection pattern detected | Query=id=SQLI_TEST_%27%22%3B-- | Body={}... | UA=curl/8.5.0 | Hash=bb089a6db6601e54719b275d10b749e3
2025-12-30T11:30:08.937171 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/login | Attack=Suspicious Request | Severity=low | Reason=Suspicious pattern in request: = | Query=user=admin&pass=SQLI_TEST_%27-- | Body={}... | UA=curl/8.5.0 | Hash=d29b8e351fe4c25ce8ad5a30cf157d3a
2025-12-30T11:30:08.951463 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=POST | Path=/api | Attack=None | Severity=info | Reason=Benign request | Query= | Body={"json_data": {"id": "SQLI_TEST_%27%22%3B--"}}... | UA=curl/8.5.0 | Hash=6d1a26652c6797642cba9adb1dc8eac5
2025-12-30T11:30:08.964940 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/product | Attack=Command Injection | Severity=high | Reason=Command injection pattern detected | Query=id=1' | Body={}... | UA=curl/8.5.0 | Hash=6040baa212fd19b534e322a8f6750e15
2025-12-30T11:30:08.978340 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/login | Attack=Suspicious Request | Severity=low | Reason=Suspicious pattern in request: = | Query=user=admin'-- | Body={}... | UA=curl/8.5.0 | Hash=2815ffc10541385af713445807ebc0ab
2025-12-30T11:30:09.020742 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=POST | Path=/login | Attack=None | Severity=info | Reason=Normal login attempt | Query= | Body={"username": "admin'--", "password": "anything"}... | UA=curl/8.5.0 | Hash=f70c35ec34e9756954e80a1409ca8116
2025-12-30T11:30:09.036259 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=None | Severity=info | Reason=Benign request | Query= | Body={}... | UA=curl/8.5.0 | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
2025-12-30T11:30:09.075454 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/admin | Attack=Reconnaissance | Severity=high | Reason=Sensitive admin endpoint accessed: /admin | Query= | Body={}... | UA=curl/8.5.0 | Hash=c7bdb7e911df3840bd07fe6066c60fc7
2025-12-30T11:30:09.090442 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/login | Attack=None | Severity=info | Reason=Benign request | Query= | Body={}... | UA=curl/8.5.0 | Hash=22126050e83c170d6e2af0055943f4c6
2025-12-30T11:30:09.104445 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/wp-admin | Attack=None | Severity=info | Reason=Benign request | Query= | Body={}... | UA=curl/8.5.0 | Hash=0f95b26f006398bd319af99866d8b74c
2025-12-30T11:30:09.121245 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/phpmyadmin | Attack=Reconnaissance | Severity=high | Reason=Sensitive admin endpoint accessed: /phpmyadmin | Query= | Body={}... | UA=curl/8.5.0 | Hash=716f0e6ecb2a31e4ba3fd1eed548d755
2025-12-30T11:30:09.136494 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/config | Attack=Reconnaissance | Severity=critical | Reason=Sensitive system file accessed: /config | Query= | Body={}... | UA=curl/8.5.0 | Hash=dd1ab23f51047111b1d878c5a9b294bf
2025-12-30T11:30:09.151707 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/backup | Attack=Reconnaissance | Severity=critical | Reason=Sensitive system file accessed: /backup | Query= | Body={}... | UA=curl/8.5.0 | Hash=c0f6f7e51be774ebc0bebf90b65d974c
2025-12-30T11:30:09.165929 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=Scanning/Reconnaissance | Severity=medium | Reason=Known scanner tool detected by User-Agent | Query= | Body={}... | UA=sqlmap/1.0 | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
2025-12-30T11:30:09.181401 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=Scanning/Reconnaissance | Severity=medium | Reason=Known scanner tool detected by User-Agent | Query= | Body={}... | UA=nmap | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
2025-12-30T11:30:09.195589 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=Scanning/Reconnaissance | Severity=medium | Reason=Known scanner tool detected by User-Agent | Query= | Body={}... | UA=nikto | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
2025-12-30T11:30:09.218374 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=POST | Path=/comment | Attack=None | Severity=info | Reason=Benign request | Query= | Body={"msg": "XSS_TEST_<>\"'"}... | UA=curl/8.5.0 | Hash=3d3780adcba140823e9fea5b19ebf156
2025-12-30T15:40:15.312931 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=Suspicious Request | Severity=low | Reason=Suspicious pattern in request: = | Query=q=XSS_TEST_%3C%3E%22%27%28%29 | Body={}... | UA=curl/8.5.0 | Hash=326d25ee358c6d608ca8ff5bd5ef199a
2025-12-30T15:40:15.345247 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/search | Attack=Suspicious Request | Severity=low | Reason=Suspicious pattern in request: = | Query=q=XSS_TEST_%3Ctag%3E | Body={}... | UA=curl/8.5.0 | Hash=00d364d93fb927a1b43723f51d3cea12
2025-12-30T15:40:15.363069 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=Suspicious Request | Severity=low | Reason=Suspicious pattern in request: = | Query=input=XSS_TEST_%22%27%3C%3E | Body={}... | UA=XSS-TEST-AGENT | Hash=7e16c358325de10e2e0ddd1215343b78
2025-12-30T15:40:15.384138 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=XSS | Severity=critical | Reason=Multiple XSS patterns detected (2) | Query=q=<script>alert('test')</script> | Body={}... | UA=curl/8.5.0 | Hash=8510b388bc0ce27d41620e414b145ffc
2025-12-30T15:40:15.403968 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/search | Attack=XSS | Severity=critical | Reason=Multiple XSS patterns detected (2) | Query=q=%3Cscript%3Ealert%281%29%3C%2Fscript%3E | Body={}... | UA=curl/8.5.0 | Hash=223f2cec5a8eb624eaac868f538a3509
2025-12-30T15:40:15.421422 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=POST | Path=/comment | Attack=XSS | Severity=critical | Reason=Multiple XSS patterns detected (2) | Query= | Body={"comment": "<img src=x onerror=alert(1)>"}... | UA=curl/8.5.0 | Hash=3e46bfc558cced4f8b540bc2a4411b98
2025-12-30T15:40:15.441289 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=XSS | Severity=critical | Reason=Multiple XSS patterns detected (2) | Query=name=<svg/onload=alert('XSS')> | Body={}... | UA=curl/8.5.0 | Hash=746ac7bbb81706672fe349c744e77571
2025-12-30T15:40:15.459989 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=None | Severity=info | Reason=Benign request | Query= | Body={}... | UA=<script>alert(1)</script> | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
2025-12-30T15:40:15.478067 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=None | Severity=info | Reason=Benign request | Query= | Body={}... | UA=curl/8.5.0 | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
2025-12-30T15:40:15.495954 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/item | Attack=Command Injection | Severity=high | Reason=Command injection pattern detected | Query=id=SQLI_TEST_%27%22%3B-- | Body={}... | UA=curl/8.5.0 | Hash=bb089a6db6601e54719b275d10b749e3
2025-12-30T15:40:15.513273 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/login | Attack=Suspicious Request | Severity=low | Reason=Suspicious pattern in request: = | Query=user=admin&pass=SQLI_TEST_%27-- | Body={}... | UA=curl/8.5.0 | Hash=d29b8e351fe4c25ce8ad5a30cf157d3a
2025-12-30T15:40:15.529413 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=POST | Path=/api | Attack=None | Severity=info | Reason=Benign request | Query= | Body={"json_data": {"id": "SQLI_TEST_%27%22%3B--"}}... | UA=curl/8.5.0 | Hash=6d1a26652c6797642cba9adb1dc8eac5
2025-12-30T15:40:15.543695 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/product | Attack=Command Injection | Severity=high | Reason=Command injection pattern detected | Query=id=1' | Body={}... | UA=curl/8.5.0 | Hash=6040baa212fd19b534e322a8f6750e15
2025-12-30T15:40:15.556949 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/login | Attack=Suspicious Request | Severity=low | Reason=Suspicious pattern in request: = | Query=user=admin'-- | Body={}... | UA=curl/8.5.0 | Hash=2815ffc10541385af713445807ebc0ab
2025-12-30T15:40:15.598028 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=POST | Path=/login | Attack=None | Severity=info | Reason=Normal login attempt | Query= | Body={"username": "admin'--", "password": "anything"}... | UA=curl/8.5.0 | Hash=f70c35ec34e9756954e80a1409ca8116
2025-12-30T15:40:15.613497 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=None | Severity=info | Reason=Benign request | Query= | Body={}... | UA=curl/8.5.0 | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
2025-12-30T15:40:15.653355 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/admin | Attack=Reconnaissance | Severity=high | Reason=Sensitive admin endpoint accessed: /admin | Query= | Body={}... | UA=curl/8.5.0 | Hash=c7bdb7e911df3840bd07fe6066c60fc7
2025-12-30T15:40:15.669088 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/login | Attack=None | Severity=info | Reason=Benign request | Query= | Body={}... | UA=curl/8.5.0 | Hash=22126050e83c170d6e2af0055943f4c6
2025-12-30T15:40:15.684706 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/wp-admin | Attack=None | Severity=info | Reason=Benign request | Query= | Body={}... | UA=curl/8.5.0 | Hash=0f95b26f006398bd319af99866d8b74c
2025-12-30T15:40:15.700479 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/phpmyadmin | Attack=Reconnaissance | Severity=high | Reason=Sensitive admin endpoint accessed: /phpmyadmin | Query= | Body={}... | UA=curl/8.5.0 | Hash=716f0e6ecb2a31e4ba3fd1eed548d755
2025-12-30T15:40:15.717435 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/config | Attack=Reconnaissance | Severity=critical | Reason=Sensitive system file accessed: /config | Query= | Body={}... | UA=curl/8.5.0 | Hash=dd1ab23f51047111b1d878c5a9b294bf
2025-12-30T15:40:15.730649 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/backup | Attack=Reconnaissance | Severity=critical | Reason=Sensitive system file accessed: /backup | Query= | Body={}... | UA=curl/8.5.0 | Hash=c0f6f7e51be774ebc0bebf90b65d974c
2025-12-30T15:40:15.744354 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=Scanning/Reconnaissance | Severity=medium | Reason=Known scanner tool detected by User-Agent | Query= | Body={}... | UA=sqlmap/1.0 | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
2025-12-30T15:40:15.760348 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=Scanning/Reconnaissance | Severity=medium | Reason=Known scanner tool detected by User-Agent | Query= | Body={}... | UA=nmap | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
2025-12-30T15:40:15.778276 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=Scanning/Reconnaissance | Severity=medium | Reason=Known scanner tool detected by User-Agent | Query= | Body={}... | UA=nikto | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
2025-12-30T15:40:15.791375 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=POST | Path=/comment | Attack=None | Severity=info | Reason=Benign request | Query= | Body={"msg": "XSS_TEST_<>\"'"}... | UA=curl/8.5.0 | Hash=3d3780adcba140823e9fea5b19ebf156
2025-12-30T20:24:46.010583 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=Suspicious Request | Severity=low | Reason=Suspicious pattern in request: = | Query=q=XSS_TEST_%3C%3E%22%27%28%29 | Body={}... | UA=curl/8.5.0 | Hash=326d25ee358c6d608ca8ff5bd5ef199a
2025-12-30T20:24:46.031746 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/search | Attack=Suspicious Request | Severity=low | Reason=Suspicious pattern in request: = | Query=q=XSS_TEST_%3Ctag%3E | Body={}... | UA=curl/8.5.0 | Hash=00d364d93fb927a1b43723f51d3cea12
2025-12-30T20:24:46.047249 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=Suspicious Request | Severity=low | Reason=Suspicious pattern in request: = | Query=input=XSS_TEST_%22%27%3C%3E | Body={}... | UA=XSS-TEST-AGENT | Hash=7e16c358325de10e2e0ddd1215343b78
2025-12-30T20:24:46.063847 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=XSS | Severity=critical | Reason=Multiple XSS patterns detected (2) | Query=q=<script>alert('test')</script> | Body={}... | UA=curl/8.5.0 | Hash=8510b388bc0ce27d41620e414b145ffc
2025-12-30T20:24:46.080995 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/search | Attack=XSS | Severity=critical | Reason=Multiple XSS patterns detected (2) | Query=q=%3Cscript%3Ealert%281%29%3C%2Fscript%3E | Body={}... | UA=curl/8.5.0 | Hash=223f2cec5a8eb624eaac868f538a3509
2025-12-30T20:24:46.099023 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=POST | Path=/comment | Attack=XSS | Severity=critical | Reason=Multiple XSS patterns detected (2) | Query= | Body={"comment": "<img src=x onerror=alert(1)>"}... | UA=curl/8.5.0 | Hash=3e46bfc558cced4f8b540bc2a4411b98
2025-12-30T20:24:46.117568 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=XSS | Severity=critical | Reason=Multiple XSS patterns detected (2) | Query=name=<svg/onload=alert('XSS')> | Body={}... | UA=curl/8.5.0 | Hash=746ac7bbb81706672fe349c744e77571
2025-12-30T20:24:46.134546 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=None | Severity=info | Reason=Benign request | Query= | Body={}... | UA=<script>alert(1)</script> | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
2025-12-30T20:24:46.151247 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=None | Severity=info | Reason=Benign request | Query= | Body={}... | UA=curl/8.5.0 | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
2025-12-30T20:24:46.169047 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/item | Attack=Command Injection | Severity=high | Reason=Command injection pattern detected | Query=id=SQLI_TEST_%27%22%3B-- | Body={}... | UA=curl/8.5.0 | Hash=bb089a6db6601e54719b275d10b749e3
2025-12-30T20:24:46.188413 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/login | Attack=Suspicious Request | Severity=low | Reason=Suspicious pattern in request: = | Query=user=admin&pass=SQLI_TEST_%27-- | Body={}... | UA=curl/8.5.0 | Hash=d29b8e351fe4c25ce8ad5a30cf157d3a
2025-12-30T20:24:46.207852 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=POST | Path=/api | Attack=None | Severity=info | Reason=Benign request | Query= | Body={"json_data": {"id": "SQLI_TEST_%27%22%3B--"}}... | UA=curl/8.5.0 | Hash=6d1a26652c6797642cba9adb1dc8eac5
2025-12-30T20:24:46.224466 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/product | Attack=Command Injection | Severity=high | Reason=Command injection pattern detected | Query=id=1' | Body={}... | UA=curl/8.5.0 | Hash=6040baa212fd19b534e322a8f6750e15
2025-12-30T20:24:46.242025 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/login | Attack=Suspicious Request | Severity=low | Reason=Suspicious pattern in request: = | Query=user=admin'-- | Body={}... | UA=curl/8.5.0 | Hash=2815ffc10541385af713445807ebc0ab
2025-12-30T20:24:46.286533 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=POST | Path=/login | Attack=None | Severity=info | Reason=Normal login attempt | Query= | Body={"username": "admin'--", "password": "anything"}... | UA=curl/8.5.0 | Hash=f70c35ec34e9756954e80a1409ca8116
2025-12-30T20:24:46.302234 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=None | Severity=info | Reason=Benign request | Query= | Body={}... | UA=curl/8.5.0 | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
2025-12-30T20:24:46.340363 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/admin | Attack=Reconnaissance | Severity=high | Reason=Sensitive admin endpoint accessed: /admin | Query= | Body={}... | UA=curl/8.5.0 | Hash=c7bdb7e911df3840bd07fe6066c60fc7
2025-12-30T20:24:46.355590 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/login | Attack=None | Severity=info | Reason=Benign request | Query= | Body={}... | UA=curl/8.5.0 | Hash=22126050e83c170d6e2af0055943f4c6
2025-12-30T20:24:46.369676 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/wp-admin | Attack=None | Severity=info | Reason=Benign request | Query= | Body={}... | UA=curl/8.5.0 | Hash=0f95b26f006398bd319af99866d8b74c
2025-12-30T20:24:46.382694 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/phpmyadmin | Attack=Reconnaissance | Severity=high | Reason=Sensitive admin endpoint accessed: /phpmyadmin | Query= | Body={}... | UA=curl/8.5.0 | Hash=716f0e6ecb2a31e4ba3fd1eed548d755
2025-12-30T20:24:46.396088 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/config | Attack=Reconnaissance | Severity=critical | Reason=Sensitive system file accessed: /config | Query= | Body={}... | UA=curl/8.5.0 | Hash=dd1ab23f51047111b1d878c5a9b294bf
2025-12-30T20:24:46.411442 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/backup | Attack=Reconnaissance | Severity=critical | Reason=Sensitive system file accessed: /backup | Query= | Body={}... | UA=curl/8.5.0 | Hash=c0f6f7e51be774ebc0bebf90b65d974c
2025-12-30T20:24:46.424684 | IP=100.99.178.56 | Country=Unknown | Private=False | Method=GET | Path=/ | Attack=Scanning/Reconnaissance | Severity=medium | Reason=Known scanner tool detected by User-Agent | Query= | Body={}... | UA=sqlmap/1.0 | Hash=5bd15c18be8fc05ddbcd0618a648f9cb
